id,code,siruta_code,level,parent_code,name_ro,nuts,type,urban,source
972,56210,56210,LAU,CJ,BONŢIDA,RO113,3,0,SIRUTA
973,56265,56265,LAU,CJ,BORŞA,RO113,3,0,SIRUTA
974,56327,56327,LAU,CJ,BUZA,RO113,3,0,SIRUTA
975,56354,56354,LAU,CJ,CĂIANU,RO113,3,0,SIRUTA
976,56425,56425,LAU,CJ,CĂLĂRAŞI,RO113,3,0,SIRUTA
977,56461,56461,LAU,CJ,CĂLĂŢELE,RO113,3,0,SIRUTA
978,56522,56522,LAU,CJ,CĂMĂRAŞU,RO113,3,0,SIRUTA
979,56568,56568,LAU,CJ,CĂPUŞU MARE,RO113,3,0,SIRUTA
980,56666,56666,LAU,CJ,CĂŞEIU,RO113,3,0,SIRUTA
982,56773,56773,LAU,CJ,CĂTINA,RO113,3,0,SIRUTA
983,56844,56844,LAU,CJ,CEANU MARE,RO113,3,0,SIRUTA
984,56988,56988,LAU,CJ,CHINTENI,RO113,3,0,SIRUTA
102,5700,5700,LAU,AB,MIHALŢ,RO121,3,0,SIRUTA
985,57083,57083,LAU,CJ,CHIUIEŞTI,RO113,3,0,SIRUTA
986,57163,57163,LAU,CJ,CIUCEA,RO113,3,0,SIRUTA
987,57225,57225,LAU,CJ,CIURILA,RO113,3,0,SIRUTA
981,57314,57314,LAU,CJ,CÂŢCĂU,RO113,3,0,SIRUTA
988,57350,57350,LAU,CJ,COJOCNA,RO113,3,0,SIRUTA
989,57449,57449,LAU,CJ,CORNEŞTI,RO113,3,0,SIRUTA
991,57546,57546,LAU,CJ,DĂBÂCA,RO113,3,0,SIRUTA
103,5755,5755,LAU,AB,MIRĂSLĂU,RO121,3,0,SIRUTA
992,57582,57582,LAU,CJ,FELEACU,RO113,3,0,SIRUTA
993,57644,57644,LAU,CJ,FIZEŞU GHERLII,RO113,3,0,SIRUTA
994,57706,57706,LAU,CJ,FLOREŞTI,RO113,3,0,SIRUTA
995,57742,57742,LAU,CJ,FRATA,RO113,3,0,SIRUTA
997,57831,57831,LAU,CJ,GEACA,RO113,3,0,SIRUTA
998,57902,57902,LAU,CJ,GILĂU,RO113,3,0,SIRUTA
996,57948,57948,LAU,CJ,GÂRBĂU,RO113,3,0,SIRUTA
999,58008,58008,LAU,CJ,IARA,RO113,3,0,SIRUTA
1000,58142,58142,LAU,CJ,ICLOD,RO113,3,0,SIRUTA
1001,58204,58204,LAU,CJ,IZVORU CRIŞULUI,RO113,3,0,SIRUTA
1003,58259,58259,LAU,CJ,JUCU,RO113,3,0,SIRUTA
104,5826,5826,LAU,AB,MOGOŞ,RO121,3,0,SIRUTA
1004,58311,58311,LAU,CJ,LUNA,RO113,3,0,SIRUTA
1005,58357,58357,LAU,CJ,MĂGURI-RĂCĂTĂU,RO113,3,0,SIRUTA
1006,58393,58393,LAU,CJ,MĂNĂSTIRENI,RO113,3,0,SIRUTA
1007,58464,58464,LAU,CJ,MĂRGĂU,RO113,3,0,SIRUTA
1008,58534,58534,LAU,CJ,MĂRIŞEL,RO113,3,0,SIRUTA
1011,58552,58552,LAU,CJ,MINTIU GHERLII,RO113,3,0,SIRUTA
1012,58623,58623,LAU,CJ,MOCIU,RO113,3,0,SIRUTA
1013,58721,58721,LAU,CJ,MOLDOVENEŞTI,RO113,3,0,SIRUTA
1015,58794,58794,LAU,CJ,PĂLATCA,RO113,3,0,SIRUTA
1016,58856,58856,LAU,CJ,PANTICEU,RO113,3,0,SIRUTA
1017,58918,58918,LAU,CJ,PETREŞTII DE JOS,RO113,3,0,SIRUTA
1018,58990,58990,LAU,CJ,PLOSCOŞ,RO113,3,0,SIRUTA
1019,59041,59041,LAU,CJ,POIENI,RO113,3,0,SIRUTA
1021,59130,59130,LAU,CJ,RECEA-CRISTUR,RO113,3,0,SIRUTA
1020,59238,59238,LAU,CJ,RIŞCA,RO113,3,0,SIRUTA
1022,59283,59283,LAU,CJ,SĂCUIEU,RO113,3,0,SIRUTA
1027,59327,59327,LAU,CJ,SĂVĂDISLA,RO113,3,0,SIRUTA
1028,59416,59416,LAU,CJ,SIC,RO113,3,0,SIRUTA
1023,59434,59434,LAU,CJ,SÂNCRAIU,RO113,3,0,SIRUTA
1025,59498,59498,LAU,CJ,SÂNMĂRTIN,RO113,3,0,SIRUTA
1026,59586,59586,LAU,CJ,SÂNPAUL,RO113,3,0,SIRUTA
1029,59657,59657,LAU,CJ,SUATU,RO113,3,0,SIRUTA
1031,59693,59693,LAU,CJ,TRITENII DE JOS,RO113,3,0,SIRUTA
1032,59764,59764,LAU,CJ,TURENI,RO113,3,0,SIRUTA
1030,59826,59826,LAU,CJ,ŢAGA,RO113,3,0,SIRUTA
1033,59880,59880,LAU,CJ,UNGURAŞ,RO113,3,0,SIRUTA
1034,59942,59942,LAU,CJ,VAD,RO113,3,0,SIRUTA
1035,60026,60026,LAU,CJ,VALEA IERII,RO113,3,0,SIRUTA
1036,60062,60062,LAU,CJ,VIIŞOARA,RO113,3,0,SIRUTA
1037,60099,60099,LAU,CJ,VULTURENI,RO113,3,0,SIRUTA
1014,60169,60169,LAU,CJ,NEGRENI,RO113,3,0,SIRUTA
1038,60419,60419,LAU,CT,MUNICIPIUL CONSTANŢA,RO223,1,1,SIRUTA
1042,60455,60455,LAU,CT,ORAŞ EFORIE,RO223,2,1,SIRUTA
105,6048,6048,LAU,AB,NOŞLAC,RO121,3,0,SIRUTA
1039,60482,60482,LAU,CT,MUNICIPIUL MANGALIA,RO223,4,1,SIRUTA
1045,60507,60507,LAU,CT,ORAŞ NĂVODARI,RO223,2,1,SIRUTA
1048,60534,60534,LAU,CT,ORAŞ TECHIRGHIOL,RO223,2,1,SIRUTA
1051,60570,60570,LAU,CT,AGIGEA,RO223,3,0,SIRUTA
1049,60598,60598,LAU,CT,23 AUGUST,RO223,3,0,SIRUTA
1081,60632,60632,LAU,CT,LIMANU,RO223,3,0,SIRUTA
1047,60687,60687,LAU,CT,ORAŞ OVIDIU,RO223,2,1,SIRUTA
1105,60721,60721,LAU,CT,TUZLA,RO223,3,0,SIRUTA
1041,60776,60776,LAU,CT,ORAŞ CERNAVODĂ,RO223,2,1,SIRUTA
1043,60801,60801,LAU,CT,ORAŞ HÂRŞOVA,RO223,2,1,SIRUTA
1040,60847,60847,LAU,CT,MUNICIPIUL MEDGIDIA,RO223,4,1,SIRUTA
1050,60883,60883,LAU,CT,ADAMCLISI,RO223,3,0,SIRUTA
1052,60945,60945,LAU,CT,ALBEŞTI,RO223,3,0,SIRUTA
1053,61005,61005,LAU,CT,ALIMAN,RO223,3,0,SIRUTA
1055,61069,61069,LAU,CT,BĂNEASA,RO223,3,0,SIRUTA
1057,61121,61121,LAU,CT,CASTELU,RO223,3,0,SIRUTA
1058,61167,61167,LAU,CT,CERCHEZU,RO223,3,0,SIRUTA
106,6119,6119,LAU,AB,OCOLIŞ,RO121,3,0,SIRUTA
1059,61210,61210,LAU,CT,CHIRNOGENI,RO223,3,0,SIRUTA
1060,61256,61256,LAU,CT,CIOBANU,RO223,3,0,SIRUTA
1061,61283,61283,LAU,CT,CIOCÂRLIA,RO223,3,0,SIRUTA
1062,61318,61318,LAU,CT,COBADIN,RO223,3,0,SIRUTA
1063,61372,61372,LAU,CT,COGEALAC,RO223,3,0,SIRUTA
1064,61452,61452,LAU,CT,COMANA,RO223,3,0,SIRUTA
1065,61513,61513,LAU,CT,CORBU,RO223,3,0,SIRUTA
1067,61559,61559,LAU,CT,CRUCEA,RO223,3,0,SIRUTA
1068,61620,61620,LAU,CT,CUMPĂNA,RO223,3,0,SIRUTA
107,6164,6164,LAU,AB,OHABA,RO121,3,0,SIRUTA
1070,61675,61675,LAU,CT,DELENI,RO223,3,0,SIRUTA
1071,61737,61737,LAU,CT,DOBROMIR,RO223,3,0,SIRUTA
1074,61808,61808,LAU,CT,GÂRLICIU,RO223,3,0,SIRUTA
1075,61826,61826,LAU,CT,GHINDĂREŞTI,RO223,3,0,SIRUTA
1078,61871,61871,LAU,CT,INDEPENDENŢA,RO223,3,0,SIRUTA
1079,61951,61951,LAU,CT,ION CORVIN,RO223,3,0,SIRUTA
1080,62020,62020,LAU,CT,ISTRIA,RO223,3,0,SIRUTA
1082,62057,62057,LAU,CT,LIPNIŢA,RO223,3,0,SIRUTA
1084,62137,62137,LAU,CT,MERENI,RO223,3,0,SIRUTA
108,6217,6217,LAU,AB,PIANU,RO121,3,0,SIRUTA
1086,62191,62191,LAU,CT,MIHAIL KOGĂLNICEANU,RO223,3,0,SIRUTA
1085,62253,62253,LAU,CT,MIHAI VITEAZU,RO223,3,0,SIRUTA
1087,62280,62280,LAU,CT,MIRCEA VODĂ,RO223,3,0,SIRUTA
1044,62360,62360,LAU,CT,ORAŞ MURFATLAR,RO223,2,1,SIRUTA
1046,62397,62397,LAU,CT,ORAŞ NEGRU VODĂ,RO223,2,1,SIRUTA
1088,62440,62440,LAU,CT,NICOLAE BĂLCESCU,RO223,3,0,SIRUTA
1089,62486,62486,LAU,CT,OLTINA,RO223,3,0,SIRUTA
1090,62538,62538,LAU,CT,OSTROV,RO223,3,0,SIRUTA
1091,62609,62609,LAU,CT,PANTELIMON,RO223,3,0,SIRUTA
1092,62672,62672,LAU,CT,PECINEAGA,RO223,3,0,SIRUTA
1093,62707,62707,LAU,CT,PEŞTERA,RO223,3,0,SIRUTA
109,6271,6271,LAU,AB,POIANA VADULUI,RO121,3,0,SIRUTA
1094,62761,62761,LAU,CT,POARTA ALBĂ,RO223,3,0,SIRUTA
1095,62798,62798,LAU,CT,RASOVA,RO223,3,0,SIRUTA
1098,62823,62823,LAU,CT,SARAIU,RO223,3,0,SIRUTA
1096,62878,62878,LAU,CT,SĂCELE,RO223,3,0,SIRUTA
1099,62903,62903,LAU,CT,SEIMENI,RO223,3,0,SIRUTA
1100,62949,62949,LAU,CT,SILIŞTEA,RO223,3,0,SIRUTA
1101,62985,62985,LAU,CT,TÂRGUŞOR,RO223,3,0,SIRUTA
1102,63045,63045,LAU,CT,TOPALU,RO223,3,0,SIRUTA
1103,63072,63072,LAU,CT,TOPRAISAR,RO223,3,0,SIRUTA
1106,63125,63125,LAU,CT,VALU LUI TRAIAN,RO223,3,0,SIRUTA
1083,63152,63152,LAU,CT,LUMINA,RO223,3,0,SIRUTA
1072,63161,63161,LAU,CT,DUMBRĂVENI,RO223,3,0,SIRUTA
1107,63170,63170,LAU,CT,VULTURU,RO223,3,0,SIRUTA
1104,63189,63189,LAU,CT,TORTOMAN,RO223,3,0,SIRUTA
1054,63198,63198,LAU,CT,AMZACEA,RO223,3,0,SIRUTA
1077,63278,63278,LAU,CT,HORIA,RO223,3,0,SIRUTA
1066,63286,63286,LAU,CT,COSTINEŞTI,RO223,3,0,SIRUTA
1056,63294,63294,LAU,CT,BĂRĂGANU,RO223,3,0,SIRUTA
1069,63300,63300,LAU,CT,CUZA VODĂ,RO223,3,0,SIRUTA
1097,63318,63318,LAU,CT,SALIGNY,RO223,3,0,SIRUTA
1076,63326,63326,LAU,CT,GRĂDINA,RO223,3,0,SIRUTA
1073,63334,63334,LAU,CT,FÂNTÂNELE,RO223,3,0,SIRUTA
1108,63394,63394,LAU,CV,MUNICIPIUL SFÂNTU GHEORGHE,RO123,1,1,SIRUTA
1110,63447,63447,LAU,CV,ORAŞ BARAOLT,RO123,2,1,SIRUTA
1111,63526,63526,LAU,CV,ORAŞ COVASNA,RO123,2,1,SIRUTA
1127,63553,63553,LAU,CV,COMANDĂU,RO123,3,0,SIRUTA
1112,63580,63580,LAU,CV,ORAŞ ÎNTORSURA BUZĂULUI,RO123,2,1,SIRUTA
1115,63633,63633,LAU,CV,BARCANI,RO123,3,0,SIRUTA
1145,63688,63688,LAU,CV,SITA BUZĂULUI,RO123,3,0,SIRUTA
1109,63740,63740,LAU,CV,MUNICIPIUL TÂRGU SECUIESC,RO123,4,1,SIRUTA
1113,63777,63777,LAU,CV,AITA MARE,RO123,3,0,SIRUTA
1116,63802,63802,LAU,CV,BĂŢANI,RO123,3,0,SIRUTA
1117,63866,63866,LAU,CV,BELIN,RO123,3,0,SIRUTA
1119,63893,63893,LAU,CV,BODOC,RO123,3,0,SIRUTA
1120,63937,63937,LAU,CV,BOROŞNEU MARE,RO123,3,0,SIRUTA
110,6397,6397,LAU,AB,PONOR,RO121,3,0,SIRUTA
1122,64005,64005,LAU,CV,BRATEŞ,RO123,3,0,SIRUTA
1121,64041,64041,LAU,CV,BRĂDUŢ,RO123,3,0,SIRUTA
1123,64096,64096,LAU,CV,BREŢCU,RO123,3,0,SIRUTA
1124,64130,64130,LAU,CV,CATALINA,RO123,3,0,SIRUTA
1125,64194,64194,LAU,CV,CERNAT,RO123,3,0,SIRUTA
1126,64238,64238,LAU,CV,CHICHIŞ,RO123,3,0,SIRUTA
1129,64265,64265,LAU,CV,DOBÂRLĂU,RO123,3,0,SIRUTA
1131,64318,64318,LAU,CV,GHELINŢA,RO123,3,0,SIRUTA
1132,64345,64345,LAU,CV,GHIDFALĂU,RO123,3,0,SIRUTA
1133,64390,64390,LAU,CV,HĂGHIG,RO123,3,0,SIRUTA
1134,64425,64425,LAU,CV,ILIENI,RO123,3,0,SIRUTA
1135,64461,64461,LAU,CV,LEMNIA,RO123,3,0,SIRUTA
1136,64504,64504,LAU,CV,MALNAŞ,RO123,3,0,SIRUTA
1139,64568,64568,LAU,CV,MOACŞA,RO123,3,0,SIRUTA
1140,64602,64602,LAU,CV,OJDULA,RO123,3,0,SIRUTA
1141,64639,64639,LAU,CV,OZUN,RO123,3,0,SIRUTA
111,6468,6468,LAU,AB,POŞAGA,RO121,3,0,SIRUTA
1142,64719,64719,LAU,CV,POIAN,RO123,3,0,SIRUTA
1143,64773,64773,LAU,CV,RECI,RO123,3,0,SIRUTA
1144,64826,64826,LAU,CV,SÂNZIENI,RO123,3,0,SIRUTA
1146,64871,64871,LAU,CV,TURIA,RO123,3,0,SIRUTA
1148,64906,64906,LAU,CV,VALEA CRIŞULUI,RO123,3,0,SIRUTA
1147,64942,64942,LAU,CV,VÂLCELE,RO123,3,0,SIRUTA
1150,64997,64997,LAU,CV,VÂRGHIŞ,RO123,3,0,SIRUTA
1152,65011,65011,LAU,CV,ZAGON,RO123,3,0,SIRUTA
1151,65048,65048,LAU,CV,ZĂBALA,RO123,3,0,SIRUTA
1149,65099,65099,LAU,CV,VALEA MARE,RO123,3,0,SIRUTA
1137,65105,65105,LAU,CV,MERENI,RO123,3,0,SIRUTA
1114,65113,65113,LAU,CV,ARCUŞ,RO123,3,0,SIRUTA
1118,65121,65121,LAU,CV,BIXAD,RO123,3,0,SIRUTA
1138,65139,65139,LAU,CV,MICFALĂU,RO123,3,0,SIRUTA
1128,65147,65147,LAU,CV,DALNIC,RO123,3,0,SIRUTA
1130,65154,65154,LAU,CV,ESTELNIC,RO123,3,0,SIRUTA
1153,65342,65342,LAU,DB,MUNICIPIUL TÂRGOVIŞTE,RO313,1,1,SIRUTA
1160,65379,65379,LAU,DB,ANINOASA,RO313,3,0,SIRUTA
1185,65413,65413,LAU,DB,DOICEŞTI,RO313,3,0,SIRUTA
1221,65431,65431,LAU,DB,RĂZVAD,RO313,3,0,SIRUTA
112,6547,6547,LAU,AB,RĂDEŞTI,RO121,3,0,SIRUTA
1226,65477,65477,LAU,DB,ŞOTÂNGA,RO313,3,0,SIRUTA
1230,65501,65501,LAU,DB,ULMI,RO313,3,0,SIRUTA
1155,65609,65609,LAU,DB,ORAŞ FIENI,RO313,2,1,SIRUTA
1205,65645,65645,LAU,DB,MOŢĂIENI,RO313,3,0,SIRUTA
1156,65681,65681,LAU,DB,ORAŞ GĂEŞTI,RO313,2,1,SIRUTA
1190,65707,65707,LAU,DB,GURA FOII,RO313,3,0,SIRUTA
1211,65752,65752,LAU,DB,PETREŞTI,RO313,3,0,SIRUTA
1154,65841,65841,LAU,DB,MUNICIPIUL  MORENI,RO313,4,1,SIRUTA
1195,65869,65869,LAU,DB,IEDERA,RO313,3,0,SIRUTA
114,6592,6592,LAU,AB,RIMETEA,RO121,3,0,SIRUTA
1157,65921,65921,LAU,DB,ORAŞ PUCIOASA,RO313,2,1,SIRUTA
1165,66009,66009,LAU,DB,BRĂNEŞTI,RO313,3,0,SIRUTA
1159,66081,66081,LAU,DB,ORAŞ TITU,RO313,2,1,SIRUTA
1166,66152,66152,LAU,DB,BRANIŞTEA,RO313,3,0,SIRUTA
1161,66198,66198,LAU,DB,BĂLENI,RO313,3,0,SIRUTA
1162,66223,66223,LAU,DB,BĂRBULEŢU,RO313,3,0,SIRUTA
113,6627,6627,LAU,AB,RÂMEŢ,RO121,3,0,SIRUTA
1163,66330,66330,LAU,DB,BEZDEAD,RO313,3,0,SIRUTA
1164,66401,66401,LAU,DB,BILCIUREŞTI,RO313,3,0,SIRUTA
1168,66438,66438,LAU,DB,BUCIUMENI,RO313,3,0,SIRUTA
1169,66474,66474,LAU,DB,BUCŞANI,RO313,3,0,SIRUTA
1171,66526,66526,LAU,DB,CÂNDEŞTI,RO313,3,0,SIRUTA
1173,66580,66580,LAU,DB,COBIA,RO313,3,0,SIRUTA
1174,66697,66697,LAU,DB,COJASCA,RO313,3,0,SIRUTA
1175,66731,66731,LAU,DB,COMIŞANI,RO313,3,0,SIRUTA
1176,66768,66768,LAU,DB,CONŢEŞTI,RO313,3,0,SIRUTA
1177,66857,66857,LAU,DB,CORBII MARI,RO313,3,0,SIRUTA
1178,66955,66955,LAU,DB,CORNĂŢELU,RO313,3,0,SIRUTA
1179,67014,67014,LAU,DB,CORNEŞTI,RO313,3,0,SIRUTA
1180,67121,67121,LAU,DB,COSTEŞTII DIN VALE,RO313,3,0,SIRUTA
1181,67167,67167,LAU,DB,CRÂNGURILE,RO313,3,0,SIRUTA
1183,67256,67256,LAU,DB,DĂRMĂNEŞTI,RO313,3,0,SIRUTA
1184,67292,67292,LAU,DB,DOBRA,RO313,3,0,SIRUTA
1186,67327,67327,LAU,DB,DRAGODANA,RO313,3,0,SIRUTA
1187,67407,67407,LAU,DB,DRAGOMIREŞTI,RO313,3,0,SIRUTA
1188,67470,67470,LAU,DB,FINTA,RO313,3,0,SIRUTA
1189,67522,67522,LAU,DB,GLODENI,RO313,3,0,SIRUTA
1191,67595,67595,LAU,DB,GURA OCNIŢEI,RO313,3,0,SIRUTA
116,6761,6761,LAU,AB,ROŞIA MONTANĂ,RO121,3,0,SIRUTA
1192,67648,67648,LAU,DB,GURA ŞUŢII,RO313,3,0,SIRUTA
1193,67675,67675,LAU,DB,HULUBEŞTI,RO313,3,0,SIRUTA
1194,67737,67737,LAU,DB,I. L. CARAGIALE,RO313,3,0,SIRUTA
1196,67773,67773,LAU,DB,LUCIENI,RO313,3,0,SIRUTA
1197,67835,67835,LAU,DB,LUDEŞTI,RO313,3,0,SIRUTA
1198,67906,67906,LAU,DB,LUNGULEŢU,RO313,3,0,SIRUTA
1199,67942,67942,LAU,DB,MALU CU FLORI,RO313,3,0,SIRUTA
1200,68002,68002,LAU,DB,MĂNEŞTI,RO313,3,0,SIRUTA
1201,68048,68048,LAU,DB,MĂTĂSARU,RO313,3,0,SIRUTA
1202,68128,68128,LAU,DB,MOGOŞANI,RO313,3,0,SIRUTA
1203,68182,68182,LAU,DB,MOROENI,RO313,3,0,SIRUTA
1204,68253,68253,LAU,DB,MORTENI,RO313,3,0,SIRUTA
1207,68280,68280,LAU,DB,NUCET,RO313,3,0,SIRUTA
1208,68324,68324,LAU,DB,OCNIŢA,RO313,3,0,SIRUTA
1209,68342,68342,LAU,DB,ODOBEŞTI,RO313,3,0,SIRUTA
1213,68404,68404,LAU,DB,PIETROŞIŢA,RO313,3,0,SIRUTA
1214,68431,68431,LAU,DB,POIANA,RO313,3,0,SIRUTA
1215,68468,68468,LAU,DB,POTLOGI,RO313,3,0,SIRUTA
1216,68529,68529,LAU,DB,PRODULEŞTI,RO313,3,0,SIRUTA
1217,68565,68565,LAU,DB,PUCHENI,RO313,3,0,SIRUTA
1158,68627,68627,LAU,DB,ORAŞ RĂCARI,RO313,2,1,SIRUTA
1222,68716,68716,LAU,DB,RUNCU,RO313,3,0,SIRUTA
1223,68789,68789,LAU,DB,SĂLCIOARA,RO313,3,0,SIRUTA
1224,68887,68887,LAU,DB,ŞELARU,RO313,3,0,SIRUTA
1228,68921,68921,LAU,DB,TĂTĂRANI,RO313,3,0,SIRUTA
1229,68976,68976,LAU,DB,ULIEŞTI,RO313,3,0,SIRUTA
1232,69063,69063,LAU,DB,VALEA LUNGĂ,RO313,3,0,SIRUTA
1233,69170,69170,LAU,DB,VALEA MARE,RO313,3,0,SIRUTA
1231,69250,69250,LAU,DB,VĂCĂREŞTI,RO313,3,0,SIRUTA
115,6930,6930,LAU,AB,ROŞIA DE SECAŞ,RO121,3,0,SIRUTA
1234,69303,69303,LAU,DB,VĂLENI-DÂMBOVIŢA,RO313,3,0,SIRUTA
1236,69330,69330,LAU,DB,VIŞINA,RO313,3,0,SIRUTA
1237,69394,69394,LAU,DB,VIŞINEŞTI,RO313,3,0,SIRUTA
1235,69447,69447,LAU,DB,VÂRFURI,RO313,3,0,SIRUTA
1239,69526,69526,LAU,DB,VOINEŞTI,RO313,3,0,SIRUTA
1240,69615,69615,LAU,DB,VULCANA-BĂI,RO313,3,0,SIRUTA
117,6976,6976,LAU,AB,SĂLCIUA,RO121,3,0,SIRUTA
1242,69900,69900,LAU,DJ,MUNICIPIUL CRAIOVA,RO411,1,1,SIRUTA
1263,69964,69964,LAU,DJ,BUCOVĂŢ,RO411,3,0,SIRUTA
1276,70049,70049,LAU,DJ,CERNELE,,,0,INS
1305,70094,70094,LAU,DJ,IŞALNIŢA,RO411,3,0,SIRUTA
1326,70110,70110,LAU,DJ,PODARI,RO411,3,0,SIRUTA
1340,70174,70174,LAU,DJ,ŞIMNICU DE SUS,RO411,3,0,SIRUTA
1243,70316,70316,LAU,DJ,MUNICIPIUL BĂILEŞTI,RO411,4,1,SIRUTA
1244,70352,70352,LAU,DJ,MUNICIPIUL CALAFAT,RO411,4,1,SIRUTA
1247,70414,70414,LAU,DJ,ORAŞ FILIAŞI,RO411,2,1,SIRUTA
118,7044,7044,LAU,AB,SĂLIŞTEA,RO121,3,0,SIRUTA
1248,70502,70502,LAU,DJ,ORAŞ SEGARCEA,RO411,2,1,SIRUTA
1249,70520,70520,LAU,DJ,AFUMAŢI,RO411,3,0,SIRUTA
1250,70566,70566,LAU,DJ,ALMĂJ,RO411,3,0,SIRUTA
1251,70637,70637,LAU,DJ,AMĂRĂŞTII DE JOS,RO411,3,0,SIRUTA
1252,70673,70673,LAU,DJ,AMĂRĂŞTII DE SUS,RO411,3,0,SIRUTA
1253,70726,70726,LAU,DJ,APELE VII,RO411,3,0,SIRUTA
1254,70744,70744,LAU,DJ,ARGETOAIA,RO411,3,0,SIRUTA
1245,70879,70879,LAU,DJ,ORAŞ BECHET,RO411,2,1,SIRUTA
1256,70897,70897,LAU,DJ,BISTREŢ,RO411,3,0,SIRUTA
1255,70940,70940,LAU,DJ,BÂRCA,RO411,3,0,SIRUTA
1257,70968,70968,LAU,DJ,BOTOŞEŞTI-PAIA,RO411,3,0,SIRUTA
1258,70986,70986,LAU,DJ,BRABOVA,RO411,3,0,SIRUTA
121,7099,7099,LAU,AB,SĂSCIORI,RO121,3,0,SIRUTA
1259,71055,71055,LAU,DJ,BRĂDEŞTI,RO411,3,0,SIRUTA
1260,71126,71126,LAU,DJ,BRALOŞTIŢA,RO411,3,0,SIRUTA
1261,71199,71199,LAU,DJ,BRATOVOEŞTI,RO411,3,0,SIRUTA
1262,71260,71260,LAU,DJ,BREASTA,RO411,3,0,SIRUTA
1264,71340,71340,LAU,DJ,BULZEŞTI,RO411,3,0,SIRUTA
1266,71457,71457,LAU,DJ,CALOPĂR,RO411,3,0,SIRUTA
1267,71518,71518,LAU,DJ,CARAULA,RO411,3,0,SIRUTA
1270,71536,71536,LAU,DJ,CARPEN,RO411,3,0,SIRUTA
1271,71572,71572,LAU,DJ,CASTRANOVA,RO411,3,0,SIRUTA
1265,71607,71607,LAU,DJ,CĂLĂRAŞI,RO411,3,0,SIRUTA
1273,71634,71634,LAU,DJ,CELARU,RO411,3,0,SIRUTA
1274,71698,71698,LAU,DJ,CERĂT,RO411,3,0,SIRUTA
1275,71723,71723,LAU,DJ,CERNĂTEŞTI,RO411,3,0,SIRUTA
1277,71787,71787,LAU,DJ,CETATE,RO411,3,0,SIRUTA
1278,71812,71812,LAU,DJ,CIOROIAŞI,RO411,3,0,SIRUTA
1279,71858,71858,LAU,DJ,CIUPERCENII NOI,RO411,3,0,SIRUTA
1280,71885,71885,LAU,DJ,COŞOVENI,RO411,3,0,SIRUTA
1281,71910,71910,LAU,DJ,COŢOFENII DIN DOS,RO411,3,0,SIRUTA
1283,71956,71956,LAU,DJ,DANEŢI,RO411,3,0,SIRUTA
122,7197,7197,LAU,AB,SCĂRIŞOARA,RO121,3,0,SIRUTA
1246,72007,72007,LAU,DJ,ORAŞ DĂBULENI,RO411,2,1,SIRUTA
1284,72034,72034,LAU,DJ,DESA,RO411,3,0,SIRUTA
1285,72052,72052,LAU,DJ,DIOŞTI,RO411,3,0,SIRUTA
1286,72098,72098,LAU,DJ,DOBREŞTI,RO411,3,0,SIRUTA
1288,72150,72150,LAU,DJ,DRĂGOTEŞTI,RO411,3,0,SIRUTA
1289,72221,72221,LAU,DJ,DRĂNIC,RO411,3,0,SIRUTA
1290,72276,72276,LAU,DJ,FĂRCAŞ,RO411,3,0,SIRUTA
1291,72383,72383,LAU,DJ,GALICEA MARE,RO411,3,0,SIRUTA
1294,72409,72409,LAU,DJ,GHERCEŞTI,RO411,3,0,SIRUTA
1297,72463,72463,LAU,DJ,GIGHERA,RO411,3,0,SIRUTA
1298,72506,72506,LAU,DJ,GIUBEGA,RO411,3,0,SIRUTA
1299,72533,72533,LAU,DJ,GIURGIŢA,RO411,3,0,SIRUTA
1293,72579,72579,LAU,DJ,GÂNGIOVA,RO411,3,0,SIRUTA
1300,72604,72604,LAU,DJ,GOGOŞU,RO411,3,0,SIRUTA
1301,72640,72640,LAU,DJ,GOICEA,RO411,3,0,SIRUTA
1302,72677,72677,LAU,DJ,GOIEŞTI,RO411,3,0,SIRUTA
1303,72819,72819,LAU,DJ,GRECEŞTI,RO411,3,0,SIRUTA
1306,72882,72882,LAU,DJ,IZVOARE,RO411,3,0,SIRUTA
1307,72926,72926,LAU,DJ,LEU,RO411,3,0,SIRUTA
1308,72953,72953,LAU,DJ,LIPOVU,RO411,3,0,SIRUTA
1309,72980,72980,LAU,DJ,MĂCEŞU DE JOS,RO411,3,0,SIRUTA
1310,73013,73013,LAU,DJ,MĂCEŞU DE SUS,RO411,3,0,SIRUTA
1311,73031,73031,LAU,DJ,MAGLAVIT,RO411,3,0,SIRUTA
1312,73068,73068,LAU,DJ,MALU MARE,RO411,3,0,SIRUTA
1314,73102,73102,LAU,DJ,MELINEŞTI,RO411,3,0,SIRUTA
1315,73246,73246,LAU,DJ,MISCHII,RO411,3,0,SIRUTA
1313,73317,73317,LAU,DJ,MÂRŞANI,RO411,3,0,SIRUTA
1316,73335,73335,LAU,DJ,MOŢĂŢEI,RO411,3,0,SIRUTA
1317,73371,73371,LAU,DJ,MURGAŞI,RO411,3,0,SIRUTA
1318,73460,73460,LAU,DJ,NEGOI,RO411,3,0,SIRUTA
119,7348,7348,LAU,AB,SÂNCEL,RO121,3,0,SIRUTA
1319,73503,73503,LAU,DJ,ORODEL,RO411,3,0,SIRUTA
1320,73567,73567,LAU,DJ,OSTROVENI,RO411,3,0,SIRUTA
1321,73594,73594,LAU,DJ,PERIŞOR,RO411,3,0,SIRUTA
1322,73629,73629,LAU,DJ,PIELEŞTI,RO411,3,0,SIRUTA
